log_id,station_id,downtime_start,downtime_end,issue_type,repair_cost
2541,10,"2024-02-11 00:00:00","2024-02-11 06:00:00","Power Issue",10969.00
2542,75,"2025-06-13 00:00:00","2025-06-13 08:00:00","Hardware Failure",17811.00
2543,65,"2025-05-06 00:00:00","2025-05-06 05:00:00","Software Error",15110.00
2544,83,"2024-05-15 00:00:00","2024-05-15 03:00:00","Hardware Failure",20216.00
2545,24,"2025-03-28 00:00:00","2025-03-28 06:00:00","Power Issue",26944.00
2546,50,"2024-11-26 00:00:00","2024-11-26 07:00:00","Software Error",16802.00
2547,30,"2025-11-13 00:00:00","2025-11-13 04:00:00","Hardware Failure",27972.00
2548,2,"2024-11-25 00:00:00","2024-11-25 01:00:00","Hardware Failure",16454.00
2549,99,"2025-04-24 00:00:00","2025-04-24 08:00:00","Software Error",26973.00
2550,114,"2024-01-24 00:00:00","2024-01-24 02:00:00","Hardware Failure",5756.00
2551,26,"2024-01-27 00:00:00","2024-01-27 01:00:00","Software Error",5565.00
2552,118,"2025-07-26 00:00:00","2025-07-26 08:00:00","Hardware Failure",28230.00
2553,79,"2024-06-14 00:00:00","2024-06-14 06:00:00","Software Error",9996.00
2554,116,"2025-04-26 00:00:00","2025-04-26 05:00:00","Power Issue",16544.00
2555,67,"2025-04-18 00:00:00","2025-04-18 03:00:00","Software Error",26754.00
2556,42,"2025-03-15 00:00:00","2025-03-15 08:00:00","Power Issue",16959.00
2557,27,"2024-08-28 00:00:00","2024-08-28 06:00:00","Software Error",19921.00
2558,90,"2024-05-26 00:00:00","2024-05-26 04:00:00","Software Error",12734.00
2559,14,"2025-10-26 00:00:00","2025-10-26 08:00:00","Power Issue",5384.00
2560,52,"2024-04-06 00:00:00","2024-04-06 03:00:00","Hardware Failure",19469.00
2561,110,"2024-12-05 00:00:00","2024-12-05 05:00:00","Hardware Failure",28867.00
2562,35,"2024-10-29 00:00:00","2024-10-29 05:00:00","Hardware Failure",29744.00
2563,86,"2024-01-17 00:00:00","2024-01-17 01:00:00","Hardware Failure",27278.00
2564,84,"2024-07-01 00:00:00","2024-07-01 01:00:00","Hardware Failure",18529.00
2565,35,"2025-02-18 00:00:00","2025-02-18 05:00:00","Software Error",12252.00
2566,60,"2025-01-25 00:00:00","2025-01-25 01:00:00","Software Error",13586.00
2567,39,"2024-03-11 00:00:00","2024-03-11 01:00:00","Hardware Failure",27098.00
2568,34,"2024-06-04 00:00:00","2024-06-04 02:00:00","Power Issue",20656.00
2569,95,"2024-02-14 00:00:00","2024-02-14 07:00:00","Power Issue",14580.00
2570,117,"2024-11-17 00:00:00","2024-11-17 06:00:00","Software Error",26222.00
2571,80,"2025-01-07 00:00:00","2025-01-07 07:00:00","Power Issue",15611.00
2572,34,"2025-04-14 00:00:00","2025-04-14 04:00:00","Power Issue",14668.00
2573,7,"2024-12-27 00:00:00","2024-12-27 02:00:00","Hardware Failure",9349.00
2574,14,"2024-08-01 00:00:00","2024-08-01 08:00:00","Software Error",14322.00
2575,20,"2025-06-07 00:00:00","2025-06-07 05:00:00","Hardware Failure",11818.00
2576,35,"2024-03-02 00:00:00","2024-03-02 06:00:00","Hardware Failure",15342.00
2577,10,"2024-10-17 00:00:00","2024-10-17 05:00:00","Hardware Failure",19364.00
2578,79,"2024-12-17 00:00:00","2024-12-17 06:00:00","Hardware Failure",8475.00
2579,73,"2025-12-24 00:00:00","2025-12-24 03:00:00","Hardware Failure",8856.00
2580,99,"2025-07-10 00:00:00","2025-07-10 04:00:00","Power Issue",7414.00
2581,55,"2024-02-01 00:00:00","2024-02-01 04:00:00","Hardware Failure",16969.00
2582,9,"2024-04-27 00:00:00","2024-04-27 08:00:00","Software Error",28856.00
2583,17,"2025-08-27 00:00:00","2025-08-27 03:00:00","Software Error",25058.00
2584,21,"2025-03-04 00:00:00","2025-03-04 03:00:00","Power Issue",7528.00
2585,114,"2024-06-08 00:00:00","2024-06-08 03:00:00","Software Error",22423.00
2586,27,"2024-11-25 00:00:00","2024-11-25 03:00:00","Hardware Failure",15146.00
2587,16,"2024-01-14 00:00:00","2024-01-14 01:00:00","Software Error",15551.00
2588,120,"2025-10-11 00:00:00","2025-10-11 07:00:00","Power Issue",25285.00
2589,75,"2025-06-06 00:00:00","2025-06-06 08:00:00","Hardware Failure",26660.00
2590,106,"2025-05-31 00:00:00","2025-05-31 08:00:00","Hardware Failure",11076.00
2591,107,"2024-04-06 00:00:00","2024-04-06 04:00:00","Hardware Failure",12222.00
2592,62,"2025-04-25 00:00:00","2025-04-25 01:00:00","Power Issue",14565.00
2593,92,"2024-05-31 00:00:00","2024-05-31 08:00:00","Hardware Failure",9384.00
2594,90,"2025-12-13 00:00:00","2025-12-13 08:00:00","Power Issue",19604.00
2595,90,"2025-02-06 00:00:00","2025-02-06 04:00:00","Power Issue",9936.00
2596,48,"2025-01-22 00:00:00","2025-01-22 01:00:00","Software Error",11928.00
2597,51,"2024-08-20 00:00:00","2024-08-20 08:00:00","Software Error",26062.00
2598,8,"2025-12-02 00:00:00","2025-12-02 01:00:00","Power Issue",13126.00
2599,58,"2025-09-07 00:00:00","2025-09-07 03:00:00","Software Error",15750.00
2600,23,"2025-03-28 00:00:00","2025-03-28 05:00:00","Power Issue",20556.00
2601,85,"2024-12-13 00:00:00","2024-12-13 08:00:00","Power Issue",10423.00
2602,106,"2025-02-04 00:00:00","2025-02-04 07:00:00","Power Issue",11654.00
2603,55,"2025-12-26 00:00:00","2025-12-26 07:00:00","Hardware Failure",23193.00
2604,102,"2025-07-17 00:00:00","2025-07-17 01:00:00","Hardware Failure",12857.00
2605,23,"2024-12-13 00:00:00","2024-12-13 06:00:00","Hardware Failure",29437.00
2606,112,"2025-03-06 00:00:00","2025-03-06 04:00:00","Software Error",15975.00
2607,90,"2025-07-19 00:00:00","2025-07-19 02:00:00","Software Error",17479.00
2608,40,"2024-07-14 00:00:00","2024-07-14 01:00:00","Hardware Failure",13947.00
2609,66,"2024-02-22 00:00:00","2024-02-22 07:00:00","Software Error",15235.00
2610,46,"2024-09-26 00:00:00","2024-09-26 04:00:00","Power Issue",23826.00
2611,17,"2024-10-09 00:00:00","2024-10-09 08:00:00","Software Error",5358.00
2612,85,"2024-10-12 00:00:00","2024-10-12 05:00:00","Power Issue",7670.00
2613,95,"2025-01-19 00:00:00","2025-01-19 08:00:00","Power Issue",29573.00
2614,22,"2024-11-25 00:00:00","2024-11-25 04:00:00","Power Issue",23311.00
2615,33,"2025-06-06 00:00:00","2025-06-06 03:00:00","Power Issue",15356.00
2616,32,"2025-02-18 00:00:00","2025-02-18 06:00:00","Power Issue",8432.00
2617,18,"2024-03-09 00:00:00","2024-03-09 03:00:00","Hardware Failure",13036.00
2618,25,"2025-06-17 00:00:00","2025-06-17 03:00:00","Hardware Failure",20092.00
2619,80,"2025-05-31 00:00:00","2025-05-31 06:00:00","Hardware Failure",25778.00
2620,108,"2024-11-01 00:00:00","2024-11-01 02:00:00","Hardware Failure",13844.00
2621,18,"2025-02-11 00:00:00","2025-02-11 06:00:00","Power Issue",15589.00
2622,10,"2025-11-27 00:00:00","2025-11-27 07:00:00","Power Issue",24651.00
2623,13,"2024-06-01 00:00:00","2024-06-01 07:00:00","Hardware Failure",22362.00
2624,19,"2025-12-10 00:00:00","2025-12-10 05:00:00","Software Error",9938.00
2625,82,"2024-10-29 00:00:00","2024-10-29 08:00:00","Software Error",11820.00
2626,51,"2025-08-12 00:00:00","2025-08-12 01:00:00","Hardware Failure",11123.00
2627,106,"2024-02-12 00:00:00","2024-02-12 02:00:00","Hardware Failure",12103.00
2628,25,"2025-12-17 00:00:00","2025-12-17 06:00:00","Software Error",16101.00
2629,53,"2024-09-10 00:00:00","2024-09-10 05:00:00","Hardware Failure",27843.00
2630,63,"2025-04-01 00:00:00","2025-04-01 05:00:00","Hardware Failure",16757.00
2631,64,"2024-05-28 00:00:00","2024-05-28 06:00:00","Power Issue",17320.00
2632,102,"2024-02-08 00:00:00","2024-02-08 01:00:00","Hardware Failure",6324.00
2633,99,"2024-03-13 00:00:00","2024-03-13 03:00:00","Power Issue",19760.00
2634,115,"2024-01-03 00:00:00","2024-01-03 08:00:00","Power Issue",28061.00
2635,96,"2024-09-20 00:00:00","2024-09-20 08:00:00","Power Issue",22426.00
2636,61,"2024-02-06 00:00:00","2024-02-06 03:00:00","Hardware Failure",20930.00
2637,77,"2024-09-07 00:00:00","2024-09-07 03:00:00","Hardware Failure",18951.00
2638,12,"2025-02-20 00:00:00","2025-02-20 02:00:00","Software Error",24654.00
2639,73,"2025-07-13 00:00:00","2025-07-13 03:00:00","Power Issue",26378.00
2640,56,"2024-07-13 00:00:00","2024-07-13 06:00:00","Power Issue",28437.00
2641,31,"2025-12-13 00:00:00","2025-12-13 08:00:00","Power Issue",16357.00
2642,106,"2025-02-21 00:00:00","2025-02-21 02:00:00","Hardware Failure",7364.00
2643,48,"2025-11-14 00:00:00","2025-11-14 08:00:00","Software Error",13690.00
2644,10,"2025-11-16 00:00:00","2025-11-16 06:00:00","Hardware Failure",20435.00
2645,105,"2024-05-02 00:00:00","2024-05-02 06:00:00","Hardware Failure",15287.00
2646,13,"2025-02-24 00:00:00","2025-02-24 05:00:00","Software Error",7479.00
2647,24,"2024-06-19 00:00:00","2024-06-19 04:00:00","Hardware Failure",9989.00
2648,61,"2025-10-16 00:00:00","2025-10-16 06:00:00","Software Error",25361.00
2649,89,"2024-01-02 00:00:00","2024-01-02 02:00:00","Software Error",26353.00
2650,113,"2025-02-23 00:00:00","2025-02-23 01:00:00","Software Error",10761.00
2651,53,"2025-12-28 00:00:00","2025-12-28 02:00:00","Hardware Failure",12354.00
2652,21,"2024-05-06 00:00:00","2024-05-06 08:00:00","Power Issue",15409.00
2653,113,"2025-01-14 00:00:00","2025-01-14 03:00:00","Software Error",10349.00
2654,51,"2024-04-04 00:00:00","2024-04-04 08:00:00","Software Error",18267.00
2655,80,"2024-10-25 00:00:00","2024-10-25 02:00:00","Power Issue",29241.00
2656,55,"2025-05-23 00:00:00","2025-05-23 02:00:00","Software Error",12084.00
2657,69,"2025-06-03 00:00:00","2025-06-03 02:00:00","Hardware Failure",26887.00
2658,9,"2025-12-30 00:00:00","2025-12-30 02:00:00","Hardware Failure",11430.00
2659,117,"2024-08-29 00:00:00","2024-08-29 04:00:00","Hardware Failure",17632.00
2660,109,"2025-07-04 00:00:00","2025-07-04 04:00:00","Software Error",8590.00
2661,73,"2025-06-01 00:00:00","2025-06-01 01:00:00","Power Issue",15081.00
2662,96,"2024-04-09 00:00:00","2024-04-09 08:00:00","Hardware Failure",11291.00
2663,30,"2024-04-20 00:00:00","2024-04-20 07:00:00","Hardware Failure",14804.00
2664,24,"2025-04-10 00:00:00","2025-04-10 03:00:00","Software Error",5990.00
2665,50,"2025-09-21 00:00:00","2025-09-21 03:00:00","Hardware Failure",7064.00
2666,41,"2024-01-03 00:00:00","2024-01-03 05:00:00","Hardware Failure",7611.00
2667,22,"2024-02-20 00:00:00","2024-02-20 08:00:00","Software Error",27175.00
2668,14,"2025-01-05 00:00:00","2025-01-05 05:00:00","Power Issue",21473.00
2669,84,"2025-12-21 00:00:00","2025-12-21 01:00:00","Software Error",28106.00
2670,43,"2025-11-13 00:00:00","2025-11-13 03:00:00","Power Issue",24318.00
2671,47,"2024-02-22 00:00:00","2024-02-22 06:00:00","Hardware Failure",10022.00
2672,5,"2024-01-06 00:00:00","2024-01-06 04:00:00","Software Error",7414.00
2673,111,"2025-05-27 00:00:00","2025-05-27 05:00:00","Software Error",29442.00
2674,8,"2025-08-19 00:00:00","2025-08-19 05:00:00","Power Issue",23948.00
2675,48,"2024-05-26 00:00:00","2024-05-26 06:00:00","Software Error",20698.00
2676,65,"2024-09-19 00:00:00","2024-09-19 02:00:00","Software Error",11927.00
2677,10,"2024-05-14 00:00:00","2024-05-14 01:00:00","Hardware Failure",26454.00
2678,104,"2024-08-22 00:00:00","2024-08-22 05:00:00","Power Issue",16859.00
2679,7,"2024-08-22 00:00:00","2024-08-22 08:00:00","Hardware Failure",9312.00
2680,21,"2025-07-07 00:00:00","2025-07-07 03:00:00","Power Issue",10357.00
2681,110,"2025-07-27 00:00:00","2025-07-27 07:00:00","Power Issue",10023.00
2682,74,"2024-07-17 00:00:00","2024-07-17 07:00:00","Power Issue",8498.00
2683,95,"2025-07-08 00:00:00","2025-07-08 08:00:00","Power Issue",15900.00
2684,116,"2024-03-21 00:00:00","2024-03-21 07:00:00","Power Issue",9362.00
2685,71,"2024-10-08 00:00:00","2024-10-08 01:00:00","Software Error",9990.00
2686,35,"2024-10-03 00:00:00","2024-10-03 05:00:00","Software Error",28398.00
2687,1,"2024-05-20 00:00:00","2024-05-20 03:00:00","Software Error",17471.00
2688,99,"2025-02-06 00:00:00","2025-02-06 06:00:00","Hardware Failure",21512.00
2689,6,"2025-08-13 00:00:00","2025-08-13 03:00:00","Hardware Failure",21802.00
2690,51,"2024-02-17 00:00:00","2024-02-17 01:00:00","Hardware Failure",20328.00
2691,89,"2024-04-14 00:00:00","2024-04-14 05:00:00","Hardware Failure",28080.00
2692,3,"2024-04-15 00:00:00","2024-04-15 03:00:00","Software Error",27410.00
2693,24,"2024-09-09 00:00:00","2024-09-09 08:00:00","Hardware Failure",15140.00
2694,20,"2024-08-14 00:00:00","2024-08-14 01:00:00","Power Issue",19132.00
2695,11,"2024-08-28 00:00:00","2024-08-28 04:00:00","Software Error",15004.00
2696,19,"2024-10-28 00:00:00","2024-10-28 06:00:00","Software Error",7265.00
2697,43,"2025-12-08 00:00:00","2025-12-08 07:00:00","Hardware Failure",27802.00
2698,11,"2024-09-12 00:00:00","2024-09-12 07:00:00","Hardware Failure",26929.00
2699,78,"2024-01-22 00:00:00","2024-01-22 06:00:00","Software Error",20546.00
2700,34,"2025-03-23 00:00:00","2025-03-23 08:00:00","Power Issue",16757.00
2701,105,"2024-03-14 00:00:00","2024-03-14 05:00:00","Power Issue",22702.00
2702,45,"2024-03-15 00:00:00","2024-03-15 06:00:00","Hardware Failure",19349.00
2703,59,"2024-08-01 00:00:00","2024-08-01 03:00:00","Hardware Failure",23214.00
2704,6,"2024-05-27 00:00:00","2024-05-27 01:00:00","Hardware Failure",13489.00
2705,37,"2025-11-03 00:00:00","2025-11-03 04:00:00","Hardware Failure",8540.00
2706,76,"2025-01-03 00:00:00","2025-01-03 04:00:00","Software Error",6638.00
2707,50,"2024-05-03 00:00:00","2024-05-03 08:00:00","Power Issue",28049.00
2708,79,"2025-01-28 00:00:00","2025-01-28 02:00:00","Hardware Failure",15541.00
2709,34,"2025-02-28 00:00:00","2025-02-28 03:00:00","Power Issue",27734.00
2710,91,"2024-06-11 00:00:00","2024-06-11 01:00:00","Power Issue",22897.00
2711,58,"2024-09-19 00:00:00","2024-09-19 03:00:00","Power Issue",12879.00
2712,118,"2024-07-01 00:00:00","2024-07-01 03:00:00","Software Error",15695.00
2713,66,"2024-04-26 00:00:00","2024-04-26 08:00:00","Software Error",20226.00
2714,33,"2024-03-07 00:00:00","2024-03-07 03:00:00","Software Error",6984.00
2715,82,"2024-08-14 00:00:00","2024-08-14 03:00:00","Hardware Failure",12186.00
2716,11,"2024-12-26 00:00:00","2024-12-26 06:00:00","Hardware Failure",28693.00
2717,13,"2024-10-24 00:00:00","2024-10-24 07:00:00","Software Error",28719.00
2718,46,"2024-10-18 00:00:00","2024-10-18 05:00:00","Software Error",24268.00
2719,86,"2024-07-12 00:00:00","2024-07-12 08:00:00","Software Error",15670.00
2720,119,"2025-05-26 00:00:00","2025-05-26 07:00:00","Hardware Failure",6346.00
2721,39,"2025-11-03 00:00:00","2025-11-03 01:00:00","Software Error",18415.00
2722,22,"2024-09-08 00:00:00","2024-09-08 02:00:00","Hardware Failure",24406.00
2723,69,"2024-09-15 00:00:00","2024-09-15 02:00:00","Hardware Failure",12709.00
2724,72,"2024-11-08 00:00:00","2024-11-08 08:00:00","Software Error",5730.00
2725,58,"2025-04-07 00:00:00","2025-04-07 03:00:00","Power Issue",29446.00
2726,72,"2024-05-20 00:00:00","2024-05-20 03:00:00","Power Issue",11082.00
2727,26,"2025-01-01 00:00:00","2025-01-01 04:00:00","Hardware Failure",5903.00
2728,37,"2025-07-15 00:00:00","2025-07-15 02:00:00","Power Issue",14424.00
2729,33,"2025-09-09 00:00:00","2025-09-09 02:00:00","Hardware Failure",13921.00
2730,26,"2025-02-09 00:00:00","2025-02-09 07:00:00","Power Issue",13267.00
2731,9,"2025-11-04 00:00:00","2025-11-04 04:00:00","Power Issue",18789.00
2732,78,"2025-03-29 00:00:00","2025-03-29 08:00:00","Software Error",25046.00
2733,86,"2024-05-22 00:00:00","2024-05-22 08:00:00","Software Error",26959.00
2734,37,"2024-04-20 00:00:00","2024-04-20 01:00:00","Software Error",23818.00
2735,15,"2024-05-30 00:00:00","2024-05-30 06:00:00","Hardware Failure",13476.00
2736,65,"2025-03-05 00:00:00","2025-03-05 08:00:00","Software Error",15688.00
2737,95,"2025-12-06 00:00:00","2025-12-06 07:00:00","Power Issue",6823.00
2738,92,"2025-07-14 00:00:00","2025-07-14 01:00:00","Software Error",17604.00
2739,75,"2024-03-19 00:00:00","2024-03-19 05:00:00","Hardware Failure",25278.00
2740,7,"2024-11-17 00:00:00","2024-11-17 02:00:00","Hardware Failure",20445.00
2741,73,"2024-06-28 00:00:00","2024-06-28 03:00:00","Power Issue",19520.00
2742,10,"2024-11-02 00:00:00","2024-11-02 04:00:00","Power Issue",15307.00
2743,73,"2024-05-03 00:00:00","2024-05-03 02:00:00","Software Error",10425.00
2744,66,"2024-06-19 00:00:00","2024-06-19 06:00:00","Hardware Failure",13802.00
2745,7,"2025-12-26 00:00:00","2025-12-26 01:00:00","Power Issue",28837.00
2746,74,"2025-04-21 00:00:00","2025-04-21 06:00:00","Power Issue",15762.00
2747,43,"2025-11-28 00:00:00","2025-11-28 01:00:00","Power Issue",23750.00
2748,56,"2025-01-14 00:00:00","2025-01-14 08:00:00","Hardware Failure",29004.00
2749,84,"2024-10-20 00:00:00","2024-10-20 04:00:00","Hardware Failure",23426.00
2750,22,"2025-02-13 00:00:00","2025-02-13 06:00:00","Power Issue",9859.00
2751,65,"2025-02-05 00:00:00","2025-02-05 01:00:00","Hardware Failure",16780.00
2752,104,"2024-07-28 00:00:00","2024-07-28 07:00:00","Software Error",7770.00
2753,35,"2025-07-22 00:00:00","2025-07-22 04:00:00","Hardware Failure",29907.00
2754,92,"2024-04-26 00:00:00","2024-04-26 05:00:00","Hardware Failure",16943.00
2755,113,"2024-09-20 00:00:00","2024-09-20 08:00:00","Power Issue",10212.00
2756,7,"2024-09-09 00:00:00","2024-09-09 08:00:00","Hardware Failure",5374.00
2757,103,"2024-12-01 00:00:00","2024-12-01 06:00:00","Software Error",19939.00
2758,7,"2025-04-06 00:00:00","2025-04-06 05:00:00","Software Error",11317.00
2759,88,"2024-09-04 00:00:00","2024-09-04 04:00:00","Power Issue",26504.00
2760,50,"2025-09-28 00:00:00","2025-09-28 07:00:00","Software Error",16266.00
2761,38,"2024-10-15 00:00:00","2024-10-15 05:00:00","Hardware Failure",15839.00
2762,57,"2024-05-02 00:00:00","2024-05-02 08:00:00","Power Issue",29784.00
2763,113,"2024-08-29 00:00:00","2024-08-29 08:00:00","Power Issue",23311.00
2764,87,"2024-04-30 00:00:00","2024-04-30 08:00:00","Software Error",22361.00
2765,52,"2024-11-08 00:00:00","2024-11-08 02:00:00","Hardware Failure",5504.00
2766,100,"2025-12-26 00:00:00","2025-12-26 05:00:00","Power Issue",22841.00
2767,26,"2025-10-07 00:00:00","2025-10-07 03:00:00","Software Error",29227.00
2768,87,"2025-12-08 00:00:00","2025-12-08 01:00:00","Software Error",15030.00
2769,15,"2025-08-22 00:00:00","2025-08-22 07:00:00","Hardware Failure",19765.00
2770,77,"2024-07-28 00:00:00","2024-07-28 04:00:00","Hardware Failure",5342.00
2771,24,"2024-06-03 00:00:00","2024-06-03 06:00:00","Hardware Failure",23667.00
2772,85,"2024-07-18 00:00:00","2024-07-18 07:00:00","Power Issue",25097.00
2773,84,"2024-10-19 00:00:00","2024-10-19 02:00:00","Software Error",17724.00
2774,5,"2025-07-30 00:00:00","2025-07-30 02:00:00","Hardware Failure",8237.00
2775,80,"2024-02-14 00:00:00","2024-02-14 03:00:00","Power Issue",18908.00
2776,2,"2024-05-16 00:00:00","2024-05-16 04:00:00","Power Issue",18839.00
2777,74,"2024-08-31 00:00:00","2024-08-31 04:00:00","Software Error",9792.00
2778,26,"2024-04-04 00:00:00","2024-04-04 03:00:00","Power Issue",23120.00
2779,33,"2025-07-18 00:00:00","2025-07-18 07:00:00","Software Error",9630.00
2780,29,"2024-09-28 00:00:00","2024-09-28 02:00:00","Power Issue",5562.00
2781,9,"2025-10-28 00:00:00","2025-10-28 08:00:00","Software Error",14919.00
2782,66,"2025-03-14 00:00:00","2025-03-14 03:00:00","Hardware Failure",9727.00
2783,109,"2025-03-13 00:00:00","2025-03-13 01:00:00","Hardware Failure",8216.00
2784,73,"2025-12-08 00:00:00","2025-12-08 01:00:00","Power Issue",16873.00
2785,9,"2024-03-16 00:00:00","2024-03-16 04:00:00","Hardware Failure",27771.00
2786,75,"2024-11-30 00:00:00","2024-11-30 04:00:00","Software Error",5100.00
2787,59,"2025-08-19 00:00:00","2025-08-19 02:00:00","Hardware Failure",11989.00
2788,26,"2024-12-19 00:00:00","2024-12-19 07:00:00","Power Issue",21023.00
2789,7,"2025-12-30 00:00:00","2025-12-30 05:00:00","Software Error",6113.00
2790,11,"2025-06-29 00:00:00","2025-06-29 02:00:00","Power Issue",15737.00
2791,28,"2024-10-10 00:00:00","2024-10-10 03:00:00","Software Error",25625.00
2792,90,"2024-02-22 00:00:00","2024-02-22 06:00:00","Power Issue",19018.00
2793,77,"2024-04-29 00:00:00","2024-04-29 08:00:00","Hardware Failure",28889.00
2794,88,"2024-05-01 00:00:00","2024-05-01 07:00:00","Software Error",19575.00
2795,39,"2025-10-18 00:00:00","2025-10-18 02:00:00","Software Error",11100.00
2796,111,"2025-07-09 00:00:00","2025-07-09 05:00:00","Software Error",29653.00
2797,104,"2025-01-26 00:00:00","2025-01-26 07:00:00","Hardware Failure",11865.00
2798,17,"2024-05-21 00:00:00","2024-05-21 02:00:00","Hardware Failure",25129.00
